config,sendInt,minPRR,minPRR_error,meanPRR,meanPRR_error,maxDelay,maxDelay_error,meanDelay,meanDelay_error
DSME,2.0,0.98999999999999999,0,0.99967213114754105,0,12.002457920561,0,1.1396719243764952,0
CSMA,2.0,0.93999999999999995,0,0.98196721311475421,0,0.134218001384,0,0.030418091532592832,0
