config,sendInt,minPRR,minPRR_error,meanPRR,meanPRR_error,maxDelay,maxDelay_error,meanDelay,meanDelay_error
DSME,2.25,0.93000000000000005,0,0.99213114754098353,0,20.376715073484,0,1.41866093317963,0
CSMA,2.25,0.96999999999999997,0,0.99508196721311448,0,0.069235355966000001,0,0.018905130048519583,0
