config,sendInt,minPRR,minPRR_error,meanPRR,meanPRR_error,maxDelay,maxDelay_error,meanDelay,meanDelay_error
DSME,2.25,0.85999999999999999,0,0.97819672131147528,0,39.330340690485997,0,1.2518207930539895,0
CSMA,2.25,0.96999999999999997,0,0.99508196721311448,0,0.069235355966000001,0,0.018905130048519583,0
