config,sendInt,minPRR,minPRR_error,meanPRR,meanPRR_error,maxDelay,maxDelay_error,meanDelay,meanDelay_error
DSME,2.0,0.98999999999999999,0,0.99967213114754105,0,18.92125856465,0,1.8848894251651136,0
CSMA,2.0,0.97999999999999998,0,0.99475409836065576,0,0.094124700305999995,0,0.019158548542210607,0
