config,sendInt,minPRR,minPRR_error,meanPRR,meanPRR_error,maxDelay,maxDelay_error,meanDelay,meanDelay_error
DSME,2.0,0.90000000000000002,0,0.99442622950819659,0,11.738624454242,0,1.2151460216331837,0
CSMA,2.0,0.98999999999999999,0,0.99918032786885247,0,0.054017091958000002,0,0.011494439308680096,0
